Name,Start,End,Cal
,0001-01-01T00:00:00Z,2023-09-28T22:57:51-05:00,0.00
audioTest1,2023-09-28T22:57:51-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:58:13-05:00,0.00
audioTest2,2023-09-28T22:58:13-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:58:25-05:00,0.00
audioTest1,2023-09-28T22:58:25-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:58:48-05:00,0.00
audioTest2,2023-09-28T22:58:48-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:59:00-05:00,0.00
audioTest1,2023-09-28T22:59:00-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:59:23-05:00,0.00
audioTest2,2023-09-28T22:59:23-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:59:36-05:00,0.00
audioTest1,2023-09-28T22:59:36-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T22:59:58-05:00,0.00
audioTest2,2023-09-28T22:59:58-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T23:00:11-05:00,0.00
audioTest1,2023-09-28T23:00:11-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T23:00:33-05:00,0.00
audioTest2,2023-09-28T23:00:33-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T23:00:45-05:00,0.00
audioTest1,2023-09-28T23:00:45-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T23:01:08-05:00,0.00
audioTest2,2023-09-28T23:01:08-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T23:01:20-05:00,0.00
audioTest1,2023-09-28T23:01:20-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T23:01:43-05:00,0.00
audioTest2,2023-09-28T23:01:43-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T23:01:55-05:00,0.00
audioTest1,2023-09-28T23:01:55-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T23:02:18-05:00,0.00
audioTest2,2023-09-28T23:02:18-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T23:02:30-05:00,0.00
audioTest1,2023-09-28T23:02:30-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T23:02:53-05:00,0.00
audioTest2,2023-09-28T23:02:53-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T23:03:05-05:00,0.00
audioTest1,2023-09-28T23:03:05-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T23:03:28-05:00,0.00
audioTest2,2023-09-28T23:03:28-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T23:03:41-05:00,0.00
audioTest1,2023-09-28T23:03:41-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T23:04:05-05:00,0.00
audioTest2,2023-09-28T23:04:05-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T23:04:19-05:00,0.00
audioTest1,2023-09-28T23:04:19-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T23:04:43-05:00,0.00
audioTest2,2023-09-28T23:04:43-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T23:04:56-05:00,0.00
audioTest1,2023-09-28T23:04:56-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T23:05:18-05:00,0.00
audioTest2,2023-09-28T23:05:18-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T23:05:31-05:00,0.00
audioTest1,2023-09-28T23:05:31-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T23:05:56-05:00,0.00
audioTest2,2023-09-28T23:05:56-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T23:06:09-05:00,0.00
audioTest1,2023-09-28T23:06:09-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T23:06:33-05:00,0.00
audioTest2,2023-09-28T23:06:33-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T23:06:46-05:00,0.00
audioTest1,2023-09-28T23:06:46-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T23:07:10-05:00,0.00
audioTest2,2023-09-28T23:07:10-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T23:07:24-05:00,0.00
audioTest1,2023-09-28T23:07:24-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T23:07:48-05:00,0.00
audioTest2,2023-09-28T23:07:48-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T23:08:01-05:00,0.00
audioTest1,2023-09-28T23:08:01-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T23:08:25-05:00,0.00
audioTest2,2023-09-28T23:08:25-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T23:08:39-05:00,0.00
audioTest1,2023-09-28T23:08:39-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T23:09:03-05:00,0.00
audioTest2,2023-09-28T23:09:03-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T23:09:16-05:00,0.00
audioTest1,2023-09-28T23:09:16-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T23:09:40-05:00,0.00
audioTest2,2023-09-28T23:09:40-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T23:09:53-05:00,0.00
audioTest1,2023-09-28T23:09:53-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T23:10:17-05:00,0.00
audioTest2,2023-09-28T23:10:17-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T23:10:31-05:00,0.00
audioTest1,2023-09-28T23:10:31-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T23:10:55-05:00,0.00
audioTest2,2023-09-28T23:10:55-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T23:11:08-05:00,0.00
audioTest1,2023-09-28T23:11:08-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T23:11:30-05:00,0.00
audioTest2,2023-09-28T23:11:30-05:00,0001-01-01T00:00:00Z,0.00
,0001-01-01T00:00:00Z,2023-09-28T23:11:43-05:00,0.00
